stationTriplet,stationId,stateCode,networkCode,name,dcoCode,countyName,huc,elevation,latitude,longitude,dataTimeZone,pedonCode,shefId,beginDate,endDate,Latitude,Longitude,x,y,Elevation,Slope,Aspect,Curvature,Northness,Eastness
06724000:CO:USGS,06724000,CO,USGS,St. Vrain Ck at Lyons,CO,Boulder,101900050701.0,5292.0,40.21804,-105.25999,,,,1895-10-01 00:00:00.0,2100-01-01,40.216,-105.272,548.0,244.0,1741.9951,0.3643341,116.398544,2612.609,-0.41836473,-0.7304471
1203:NV:SNTL,1203,NV,SNTL,Stag Mountain,UT,Elko,170501020101.0,7640.0,41.408,-115.4464,-8.0,,STGN2,2011-12-23 00:00:00.0,2100-01-01,41.404,-115.46,265.0,211.0,2340.0923,0.9721832,155.18503,-5926.232,-0.73703545,-0.39736372
15H19:NV:SNOW,15H19,NV,SNOW,Stag Mountain AM,UT,Elko,170501020101.0,7640.0,41.408,-115.4464,,,STGN2,1964-02-01 00:00:00.0,2100-01-01,41.404,-115.46,265.0,211.0,2340.0923,0.9721832,155.18503,-5926.232,-0.73703545,-0.39736372
09237495:CO:BOR,09237495,CO,BOR,Stagecoach Reservoir nr Oak Creek,CO,Routt,140500010111.0,7200.0,40.28503,-106.834,,,,1988-10-01 00:00:00.0,2100-01-01,40.288,-106.82,505.0,242.0,2478.4941,0.23427582,294.07242,4244.92,0.3872904,0.7399679
787:MT:SNTL,787,MT,SNTL,Stahl Peak,MT,Lincoln,170101010801.0,6030.0,48.90902,-114.86298,-8.0,,STAM8,1968-10-01 00:00:00.0,2100-01-01,48.892,-114.848,282.0,3.0,1501.8114,0.1481247,140.9935,-535.5966,-0.6606049,-0.5617632
788:WA:SNTL,788,WA,SNTL,Stampede Pass,OR,King,171100130103.0,3850.0,47.27427,-121.34162,-8.0,,SMPW1,1979-10-01 00:00:00.0,2100-01-01,47.272,-121.328,102.0,48.0,1206.4,0.220047,59.619217,-587.4493,0.4682326,-0.7118115
8009:WA:COOP,8009,WA,COOP,Stampede Pass Wscmo,OR,Kittitas,170300010304.0,3960.0,47.28333,-121.33333,,,,1944-01-01 00:00:00.0,2100-01-01,47.272,-121.328,102.0,48.0,1206.4,0.220047,59.619217,-587.4493,0.4682326,-0.7118115
10344300:CA:BOR,10344300,CA,BOR,Stampede Reservoir,UT,Sierra,160501020106.0,5970.0,39.47509,-120.10336,,,,1969-10-01 00:00:00.0,2100-01-01,39.46,-120.104,136.0,265.0,1869.2372,0.42749786,229.22304,1540.5161,-0.57856274,0.6481298
10344300:CA:USGS,10344300,CA,USGS,Stampede Reservoir Inflow,UT,Sierra,160501020107.0,5690.0,39.47056,-120.10306,,,,1970-08-09 00:00:00.0,2100-01-01,39.46,-120.104,136.0,265.0,1869.2372,0.42749786,229.22304,1540.5161,-0.57856274,0.6481298
17D11:OR:SNOW,17D11,OR,SNOW,Standley AM,OR,Wallowa,170601050603.0,7360.0,45.37917,-117.573,,,STZO3,1961-02-01 00:00:00.0,2100-01-01,45.364,-117.584,206.0,101.0,1671.1404,0.09210968,235.695,2181.3413,-0.5132231,0.69042397
06016280:CO:BOR,06016280,CO,BOR,Standley Reservoir,CO,Jefferson,101900030406.0,5500.0,39.86667,-105.11667,,,,1950-12-01 00:00:00.0,2100-01-01,39.856,-105.128,552.0,254.0,1706.3625,3.51194,117.67053,751.5437,-0.4347533,-0.7248204
7864:MT:COOP,7864,MT,COOP,Stanford,MT,Judith Basin,100401031202.0,4860.0,47.15,-110.21666,,,STNM8,1965-01-01 00:00:00.0,2100-01-01,47.164,-110.204,411.0,51.0,1292.6248,1.3655624,356.50702,302.2063,0.7844685,0.06085108
SLM:CA:MSNT,SLM,CA,MSNT,Stanislaus Meadow,GC,Alpine,180400100301.0,7750.0,38.505,-119.937,,,,1987-01-01 00:00:00.0,2100-01-01,38.488,-119.924,141.0,292.0,2712.9175,0.23149872,230.86732,-3533.1848,-0.5629869,0.65973884
SLM:CA:SNOW,SLM,CA,SNOW,Stanislaus Meadow,UN,Alpine,180400100301.0,7750.0,38.505,-119.937,,,,1971-02-01 00:00:00.0,2100-01-01,38.488,-119.924,141.0,292.0,2712.9175,0.23149872,230.86732,-3533.1848,-0.5629869,0.65973884
8676:ID:COOP,8676,ID,COOP,Stanley,ID,Custer,170602010106.0,6270.0,44.21666,-114.93333,,,STAI1,1916-07-01 00:00:00.0,2100-01-01,44.212,-114.92,280.0,133.0,2135.0024,0.24098206,269.4008,4926.296,-0.010457644,0.7853708
789:OR:SNTL,789,OR,SNTL,Starr Ridge,OR,Grant,171200020102.0,5250.0,44.26423,-119.02162,-8.0,,STRO3,1979-10-01 00:00:00.0,2100-01-01,44.248,-119.024,166.0,132.0,1537.7782,0.7123871,217.23692,-490.2179,-0.67238295,0.5441701
19A22:WA:SNOW,19A22,WA,SNOW,Starvation Mountain,OR,Okanogan,170200062001.0,6740.0,48.5278,-119.94219,,,SMTW1,2001-03-01 00:00:00.0,2100-01-01,48.532,-119.96,140.0,13.0,1770.7943,0.31365967,240.04088,-6797.2783,-0.46315312,0.71392804
09UT02JJ:UT:BOR,09UT02JJ,UT,BOR,Starvation Reservoir,UT,Duchesne,140600040806.0,5712.0,40.19048,-110.44801,,,,1970-10-01 00:00:00.0,2100-01-01,40.18,-110.456,404.0,245.0,1733.4253,0.9338608,46.464043,3761.525,0.6031761,-0.62727034
STL:CA:MSNT,STL,CA,MSNT,State Lakes,GC,Fresno,180300100305.0,10300.0,36.927,-118.574,,,,1962-10-01 00:00:00.0,2100-01-01,36.94,-118.592,178.0,335.0,3232.4177,0.19673157,266.67926,-7394.5347,-0.057860624,0.78455794
09S08:NM:SNOW,09S08,NM,SNOW,State Line,CO,Catron,150400040502.0,8000.0,33.8,-109.05,,,SLRN5,1938-02-01 00:00:00.0,2100-01-01,33.808,-109.052,443.0,422.0,2409.6765,0.40597534,158.35199,2602.3647,-0.74885917,-0.35341513
11F01:ID:SNOW,11F01,ID,SNOW,State Line,ID,Teton,170402040103.0,6660.0,43.54248,-111.04602,,,STLI1,1936-01-01 00:00:00.0,2100-01-01,43.528,-111.032,388.0,152.0,2488.9014,0.7219391,46.027992,-1303.8757,0.60689485,-0.62381166
1258:CA:SNTL,1258,CA,SNTL,State Line,OR,Modoc,180102040201.0,5680.0,41.98609,-120.71574,-8.0,,TATC1,2014-06-17 00:00:00.0,2100-01-01,41.98,-120.716,119.0,195.0,1742.7555,0.7552185,192.89403,-2522.302,-0.7726301,0.21955146
993:CA:SNTLT,993,CA,SNTLT,State Line AM,OR,Modoc,180102040201.0,5680.0,41.9869,-120.7151,-8.0,,,2019-08-01 00:00:00.0,2100-01-01,41.98,-120.716,119.0,195.0,1742.7555,0.7552185,192.89403,-2522.302,-0.7726301,0.21955146
20H01:CA:SNOW,20H01,CA,SNOW,State Line Am (Ca),OR,Modoc,180102040201.0,5690.0,41.98687,-120.71513,,,TATC1,1958-02-01 00:00:00.0,2100-01-01,41.98,-120.716,119.0,195.0,1742.7555,0.7552185,192.89403,-2522.302,-0.7726301,0.21955146
09219600:UT:BOR,09219600,UT,BOR,Stateline Reservoir,UT,Summit,140401070202.0,9200.0,40.98822,-110.38626,,,,1979-06-01 00:00:00.0,2100-01-01,40.972,-110.384,406.0,223.0,2928.886,0.52615356,9.91071,1103.8389,0.77788085,-0.17044334
SMD:CA:SNOW,SMD,CA,SNOW,Statum Meadow,UN,Fresno,180300100605.0,8300.0,36.943,-118.913,,,,1930-04-01 00:00:00.0,2100-01-01,36.94,-118.916,169.0,335.0,2741.3616,0.17409515,172.41817,-12115.007,-0.78100777,-0.13118406
10349300:NV:USGS,10349300,NV,USGS,Steamboat Ck at Steamboat,UT,Washoe,160501020304.0,4600.0,39.37713,-119.74366,,,,1961-10-01 00:00:00.0,2100-01-01,39.388,-119.744,146.0,267.0,1470.86,0.37750244,345.56256,2454.1877,0.7693565,0.24434115
7936:CO:COOP,7936,CO,COOP,Steamboat Springs,UN,Routt,140500010409.0,6840.0,40.48333,-106.83333,,,SBTC2,1893-05-01 00:00:00.0,2100-01-01,40.468,-106.82,505.0,237.0,2115.0798,0.22345734,259.10825,8172.875,-0.18675224,0.77630955
790:UT:SNTL,790,UT,SNTL,Steel Creek Park,UT,Summit,140401070203.0,10158.0,40.90862,-110.50462,-8.0,,SCKU1,1978-10-01 00:00:00.0,2100-01-01,40.9,-110.492,403.0,225.0,3170.3574,0.28572845,30.82412,-337.91025,0.7095487,-0.47352183
8059:WA:COOP,8059,WA,COOP,Stehekin 3 NW,OR,Chelan,170200090114.0,1270.0,48.35,-120.71666,,,,1906-02-01 00:00:00.0,2100-01-01,48.352,-120.716,119.0,18.0,400.63803,0.2590332,131.65993,16613.914,-0.5866455,-0.64164454
12451000:WA:USGS,12451000,WA,USGS,Stehekin R at Stehekin,OR,Chelan,170200090114.0,1099.0,48.32958,-120.69177,,,,1910-10-01 00:00:00.0,2100-01-01,48.316,-120.68,120.0,19.0,425.07382,0.19947052,3.847938,15786.084,0.78426975,-0.06700825
09271300:UT:BOR,09271300,UT,BOR,Steinaker Reservoir,UT,Uintah,140600100901.0,5520.0,40.50711,-109.53125,,,,1961-10-01 00:00:00.0,2100-01-01,40.504000000000005,-109.52,430.0,236.0,1602.4584,1.0761642,178.6915,2928.7517,-0.7852678,-0.022831613
12C01:MT:SNOW,12C01,MT,SNOW,Stemple Pass,MT,Lewis and Clark,100301011804.0,6600.0,46.89093,-112.49857,,,STPM8,1934-03-01 00:00:00.0,2100-01-01,46.876,-112.508,347.0,59.0,1988.18,0.31493378,250.80508,-5452.635,-0.31764966,0.75681394
10244950:NV:USGS,10244950,NV,USGS,Steptoe Ck nr Ely,UT,White Pine,160600081101.0,7440.0,39.20154,-114.68916,,,,1966-01-01 00:00:00.0,2100-01-01,39.208,-114.704,286.0,272.0,2318.385,0.28256226,275.83157,-2716.6958,0.10125718,0.7828039
791:WA:SNTL,791,WA,SNTL,Stevens Pass,OR,King,171100090102.0,3950.0,47.74607,-121.09288,-8.0,,SVNW1,1979-10-01 00:00:00.0,2100-01-01,47.74,-121.076,109.0,35.0,1368.0752,0.378479,201.86655,250.81424,-0.7481001,0.35652962
7894:MT:COOP,7894,MT,COOP,Stevensville,MT,Ravalli,170102051305.0,3380.0,46.51666,-114.1,,,STEM8,1911-01-01 00:00:00.0,2100-01-01,46.516,-114.092,303.0,69.0,1032.219,1.1804581,277.44333,5169.2046,0.12882814,0.7811671
792:ID:SNTL,792,ID,SNTL,Stickney Mill,ID,Custer,170402180303.0,7430.0,43.86117,-114.20902,-8.0,,STMI1,1979-10-01 00:00:00.0,2100-01-01,43.852,-114.2,300.0,143.0,2700.224,0.16464996,2.5538218,-4943.865,0.7849013,-0.044528387
793:CO:SNTL,793,CO,SNTL,Stillwater Creek,CO,Grand,140100010306.0,8880.0,40.22532,-105.9198,-8.0,,SCSC2,1985-10-01 00:00:00.0,2100-01-01,40.216,-105.92,530.0,244.0,2558.0107,0.3274536,164.8848,4640.7764,-0.76779723,-0.25508022
06205000:MT:USGS,06205000,MT,USGS,Stillwater R nr Absarokee,MT,Stillwater,100700050605.0,3874.0,45.55105,-109.38739,,,,1900-01-01 00:00:00.0,2100-01-01,45.544,-109.376,434.0,96.0,1335.451,0.59622955,7.624928,747.05,0.7809576,-0.13191706
09277700:UT:USGS,09277700,UT,USGS,Stillwater Tunnel,UT,Duchesne,140600030305.0,8294.0,40.56183,-110.70433,,,,1988-12-01 00:00:00.0,2100-01-01,40.576,-110.708,397.0,234.0,2559.6755,3.0398483,123.99499,708.6271,-0.5098185,-0.69222665
13C07:MT:SNOW,13C07,MT,SNOW,Storm Lake,MT,Deer Lodge,170102020101.0,7780.0,46.08835,-113.2681,,,STOM8,1939-04-01 00:00:00.0,2100-01-01,46.084,-113.264,326.0,81.0,2655.016,0.9009552,225.38794,-8093.3853,-0.6122698,0.61865354
8626:WY:COOP,8626,WY,COOP,Story,MT,Sheridan,100902060302.0,5080.0,44.56666,-106.9,,,STOW4,1950-05-01 00:00:00.0,2100-01-01,44.572,-106.892,503.0,123.0,1572.3899,0.3516693,52.546665,1842.0178,0.5463651,-0.670979
STM:CA:MSNT,STM,CA,MSNT,Stouts Meadow,GC,Shasta,180200040208.0,5400.0,41.17,-121.938,,,,1983-11-01 00:00:00.0,2100-01-01,41.188,-121.94,85.0,217.0,1663.7076,0.95526886,165.57709,-8050.177,-0.76938903,-0.24410994
STM:CA:SNOW,STM,CA,SNOW,Stouts Meadow,UN,Shasta,180200040208.0,5400.0,41.17,-121.938,,,,1945-04-01 00:00:00.0,2100-01-01,41.188,-121.94,85.0,217.0,1663.7076,0.95526886,165.57709,-8050.177,-0.76938903,-0.24410994
794:OR:SNTL,794,OR,SNTL,Strawberry,OR,Lake,180102040501.0,5770.0,42.12587,-120.8361,-8.0,,STWO3,1979-10-01 00:00:00.0,2100-01-01,42.124,-120.824,116.0,191.0,1678.7056,1.3120956,92.2066,-548.0981,-0.03848396,-0.78502727
09282399:UT:USGS,09282399,UT,USGS,Strawberry Aqueduct,UT,Wasatch,140600040105.0,7587.0,40.21087,-111.10857,,,,1981-01-01 00:00:00.0,2100-01-01,40.216,-111.104,386.0,244.0,2407.1353,0.38910675,198.566,2088.2256,-0.7586881,0.308248
14037500:OR:USGS,14037500,OR,USGS,Strawberry Ck nr Prairie City,OR,Grant,170702010601.0,4910.0,44.34155,-118.65661,,,,1930-10-01 00:00:00.0,2100-01-01,44.356,-118.664,176.0,129.0,1693.883,0.11730194,5.8936834,-4612.667,0.7827483,-0.10232426
11G09:ID:SNOW,11G09,ID,SNOW,Strawberry Creek,ID,Franklin,160102020401.0,5830.0,42.31023,-111.66895,,,STWI1,1955-03-01 00:00:00.0,2100-01-01,42.304,-111.68,370.0,186.0,1931.9744,0.21855164,232.70346,2783.6946,-0.54477596,0.6719972
795:UT:SNTL,795,UT,SNTL,Strawberry Divide,UT,Wasatch,140600040103.0,8123.0,40.16483,-111.20665,-8.0,,STDU1,1978-10-01 00:00:00.0,2100-01-01,40.18,-111.212,383.0,245.0,2410.5159,0.42523956,80.177704,894.69257,0.16896638,-0.778015
09288180:UT:USGS,09288180,UT,USGS,Strawberry R nr Duchesne,UT,Duchesne,140600040805.0,5722.0,40.15468,-110.55488,,,,1904-07-01 00:00:00.0,2100-01-01,40.144,-110.564,401.0,246.0,2036.1237,0.290596,353.68362,1535.112,0.7823537,0.10957767
09285000:UT:USGS,09285000,UT,USGS,Strawberry R nr Soldier Springs,UT,Wasatch,140600040106.0,7360.0,40.13329,-111.02489,,,,1942-10-01 00:00:00.0,2100-01-01,40.144,-111.032,388.0,246.0,2405.8096,0.77952576,25.49351,1427.6184,0.7342685,-0.40644306
09282500:UT:BOR,09282500,UT,BOR,Strawberry Reservoir,UT,Wasatch,140600040106.0,7600.0,40.13728,-111.02699,,,,1913-01-01 00:00:00.0,2100-01-01,40.144,-111.032,388.0,246.0,2405.8096,0.77952576,25.49351,1427.6184,0.7342685,-0.40644306
09282000:UT:USGS,09282000,UT,USGS,Strawberry Tunnel Outlet,UT,Wasatch,140600040103.0,7587.0,40.1796,-111.1979,,,,1922-10-01 00:00:00.0,2100-01-01,40.18,-111.212,383.0,245.0,2410.5159,0.42523956,80.177704,894.69257,0.16896638,-0.778015
1009:MT:SNTL,1009,MT,SNTL,Stringer Creek,MT,Meagher,100301030801.0,6550.0,46.9269,-110.90198,-8.0,,STCM8,1992-10-01 00:00:00.0,2100-01-01,46.912,-110.888,392.0,58.0,2262.3125,0.43278503,171.41335,-5247.7104,-0.77976227,-0.1482102
1311:MT:SNTL,1311,MT,SNTL,Stryker Basin,MT,Flathead,170102100501.0,6194.0,48.68005,-114.66365,-8.0,,,2023-09-29 00:00:00.0,2100-01-01,48.676,-114.668,287.0,9.0,1879.7189,0.16329956,207.23396,-4144.946,-0.72678554,0.42917675
14A17:MT:SNOW,14A17,MT,SNOW,Stryker Basin,MT,Flathead,170102100501.0,6180.0,48.68005,-114.66365,,,STYM8,1977-02-01 00:00:00.0,2100-01-01,48.676,-114.668,287.0,9.0,1879.7189,0.16329956,207.23396,-4144.946,-0.72678554,0.42917675
901:MT:SNTL,901,MT,SNTL,Stuart Mountain,MT,Missoula,170102040102.0,7400.0,46.99523,-113.92664,-8.0,,STTM8,1994-07-26 00:00:00.0,2100-01-01,46.984,-113.912,308.0,56.0,1341.9369,0.25678253,183.4533,-922.5378,-0.78448945,0.06016201
2219:CA:SCAN,2219,CA,SCAN,Stubblefield,GC,San Luis Obispo,180600030101.0,2995.0,34.97018,-119.47831,-8.0,,DLFC1,2014-10-31 00:00:00.0,2100-01-01,34.96,-119.492,153.0,390.0,884.96515,0.44142914,302.6381,-1420.513,0.49461493,0.6998863
797:CO:SNTL,797,CO,SNTL,Stump Lakes,CO,La Plata,140801040702.0,11248.0,37.47647,-107.63348,-8.0,,STPC2,1985-10-01 00:00:00.0,2100-01-01,37.48,-107.648,482.0,320.0,3466.302,0.16918182,198.72423,-5763.2017,-0.7582229,0.31062198
12G08:ID:SNOW,12G08,ID,SNOW,Sublett,ID,Power,170402100701.0,5942.0,42.38005,-112.96432,,,SUBI1,1936-04-01 00:00:00.0,2100-01-01,42.376,-112.976,334.0,184.0,1878.3365,0.36003113,211.78638,-3748.605,-0.7045045,0.48482075
16F06:ID:SNOW,16F06,ID,SNOW,Succor Creek AM,OR,Owyhee,170501080601.0,6310.0,43.11658,-116.87715,,,SCAI1,1961-02-01 00:00:00.0,2100-01-01,43.132,-116.864,226.0,163.0,2047.8883,0.33942413,357.95895,-6564.2363,0.78508085,0.035600625
14375100:OR:USGS,14375100,OR,USGS,Sucker Ck nr Holland,OR,Josephine,171003110204.0,1714.0,42.15,-123.46667,,,,1960-10-01 00:00:00.0,2100-01-01,42.16,-123.452,43.0,190.0,778.3884,0.56838226,230.7765,1035.6234,-0.5638652,0.65911335
798:WY:SNTL,798,WY,SNTL,Sucker Creek,MT,Sheridan,100901010203.0,8880.0,44.7225,-107.40033,-8.0,35228.0,SUCW4,1978-10-01 00:00:00.0,2100-01-01,44.716,-107.396,489.0,119.0,2794.8657,0.3171692,15.139014,-5632.2666,0.7677411,-0.25545606
8064:CO:COOP,8064,CO,COOP,Sugarloaf Reservoir,UN,Lake,110200010206.0,9740.0,39.25,-106.36666,,,SGLC2,1900-06-01 00:00:00.0,2100-01-01,39.244,-106.352,518.0,271.0,2962.3213,0.5008011,237.68869,8638.085,-0.49088013,0.7016754
12137800:WA:USGS,12137800,WA,USGS,Sultan River blw Diversion,OR,Snohomish,171100090503.0,600.0,47.95,-121.78333,,,,1983-05-01 00:00:00.0,2100-01-01,47.956,-121.796,89.0,29.0,273.01892,0.46129608,213.89204,2755.1353,-0.69282097,0.50868213
13049501:ID:USGS,13049501,ID,USGS,Sum Major Divs Falls Riv Ashton-Chester,ID,Fremont,170402030302.0,5100.0,44.0106,-111.34,,,,1927-10-01 00:00:00.0,2100-01-01,43.996,-111.356,379.0,139.0,1723.114,0.9511261,291.74765,597.67017,0.3548367,0.74851406
13047602:ID:USGS,13047602,ID,USGS,Sum Of Divs Falls River ab Ashton Gage,ID,Fremont,170402030302.0,5400.0,44.0322,-111.2131,,,,1927-10-01 00:00:00.0,2100-01-01,44.032,-111.212,383.0,138.0,1789.6857,1.2832184,315.697,890.0002,0.62115633,0.60968685
13055002:ID:USGS,13055002,ID,USGS,Sum Of Major Divs Ashton To St Anthony,ID,Fremont,170402040503.0,5000.0,43.9,-111.58333,,,,1965-10-01 00:00:00.0,2100-01-01,43.888,-111.572,373.0,142.0,1617.3561,0.68753815,322.5572,964.68665,0.67104745,0.5462588
13056502:ID:USGS,13056502,ID,USGS,Sum Of Major Divs St Anthony To Rexburg,ID,Fremont,170402030504.0,4900.0,44.0,-111.66667,,,,1960-10-01 00:00:00.0,2100-01-01,43.996,-111.68,370.0,139.0,1520.7245,4.524231,222.90964,872.4543,-0.63216007,0.5977536
13054999:ID:USGS,13054999,ID,USGS,Sum Pump Divs Teton Rivs Leigh Ck-St A,ID,Teton,170402040501.0,5000.0,43.92722,-111.365,,,,1974-10-01 00:00:00.0,2100-01-01,43.924,-111.356,379.0,141.0,1817.8628,0.7816391,327.45746,436.2659,0.7004116,0.49352583
8173:OR:COOP,8173,OR,COOP,Summer Lake 1 S,OR,Lake,171200051403.0,4190.0,42.95,-120.78333,,,SMMO3,1957-01-01 00:00:00.0,2100-01-01,42.952,-120.788,117.0,168.0,1264.206,3.5821075,119.78102,6443.331,-0.46099332,-0.71481174
800:OR:SNTL,800,OR,SNTL,Summer Rim,OR,Lake,180102020103.0,7080.0,42.6957,-120.80158,-8.0,,SMRO3,1978-10-01 00:00:00.0,2100-01-01,42.7,-120.788,117.0,175.0,2190.7178,0.23732758,7.132722,-6743.3115,0.7815138,-0.123535894
18A15:WA:SNOW,18A15,WA,SNOW,Summit G.S. #2,OR,Ferry,170200021705.0,4600.0,48.86069,-118.39525,,,SUSW1,1987-04-01 00:00:00.0,2100-01-01,48.856,-118.412,183.0,4.0,1454.4768,0.45803833,36.150238,-4791.3857,0.67928106,-0.5329633
801:OR:SNTL,801,OR,SNTL,Summit Lake,OR,Klamath,170703020203.0,5610.0,43.44907,-122.13808,-8.0,,SMLO3,1978-10-01 00:00:00.0,2100-01-01,43.456,-122.156,79.0,154.0,1719.4785,0.32196045,249.17934,-561.3656,-0.3415166,0.75165766
1194:NV:SNTL,1194,NV,SNTL,Summit Lk,UT,Humboldt,160402021301.0,7615.0,41.48953,-118.99663,-8.0,,MTLN2,2011-10-01 00:00:00.0,2100-01-01,41.476,-118.988,167.0,209.0,2356.018,0.46453857,149.27464,-12291.992,-0.7100562,-0.47234794
1052:CA:SNTL,1052,CA,SNTL,Summit Meadow,UT,Mono,160503020203.0,9313.0,38.39747,-119.53522,-8.0,,SDWC1,2003-10-01 00:00:00.0,2100-01-01,38.38,-119.528,152.0,295.0,2189.6643,0.27316284,122.875275,6304.3223,-0.4973079,-0.6985743
802:CO:SNTL,802,CO,SNTL,Summit Ranch,CO,Summit,140100020502.0,9371.0,39.71803,-106.1577,-8.0,,SUMC2,1979-10-01 00:00:00.0,2100-01-01,39.712,-106.172,523.0,258.0,3043.2188,0.16467285,43.612736,1489.3389,0.6266646,-0.6038342
18A13:WA:SNOW,18A13,WA,SNOW,Summit Trail,OR,Ferry,170200011601.0,3840.0,48.24519,-118.52576,,,SLSW1,1986-03-01 00:00:00.0,2100-01-01,48.244,-118.52,180.0,21.0,969.49084,0.22381592,186.26651,-943.09314,-0.7824017,0.10872276
1078:OR:SNTL,1078,OR,SNTL,Sun Pass,OR,Klamath,180102010602.0,5400.0,42.78637,-121.97715,-8.0,,SSSO3,2006-06-27 00:00:00.0,2100-01-01,42.772,-121.976,84.0,173.0,1519.2784,0.33610535,229.46237,-1278.0758,-0.5763382,0.64985734
8021:MT:COOP,8021,MT,COOP,Sun River 4 S,MT,Cascade,100301040707.0,3600.0,47.48333,-111.73333,,,SNRM8,1912-01-01 00:00:00.0,2100-01-01,47.488,-111.716,369.0,42.0,1132.0975,1.9761963,220.31259,-1300.1578,-0.6514698,0.57423323
05K22:CO:SNOW,05K22,CO,SNOW,Sundance,CO,Park,101900020201.0,11100.0,39.56667,-105.73333,,,SNDC2,1979-02-01 00:00:00.0,2100-01-01,39.568,-105.74,535.0,262.0,3206.9897,0.17514801,230.81876,3170.3184,-0.5634569,0.6594045
8705:WY:COOP,8705,WY,COOP,Sundance,MT,Crook,101202030301.0,4750.0,44.4,-104.38333,,,,1893-05-01 00:00:00.0,2100-01-01,44.392,-104.372,573.0,128.0,1480.8848,1.5237503,41.38896,1450.2726,0.6436537,-0.5841857
1249:UT:SNTL,1249,UT,SNTL,Sunflower Flat,UT,Garfield,140700030406.0,10018.0,38.048,-111.33981,-8.0,,SFFU1,2013-10-23 00:00:00.0,2100-01-01,38.056,-111.356,379.0,304.0,2939.1536,0.29691315,116.607,-8913.732,-0.4210798,-0.7295456
SSM:CA:SNOW,SSM,CA,SNOW,Sunnyside Meadow,UN,Sierra,180201250101.0,6300.0,39.697,-120.78,,,,1972-04-01 00:00:00.0,2100-01-01,39.712,-120.788,117.0,258.0,1920.841,0.2028656,210.43256,-3362.2783,-0.7115492,0.4688529
803:ID:SNTL,803,ID,SNTL,Sunset,ID,Shoshone,170103020102.0,5540.0,47.55545,-115.82422,-8.0,,SNSI1,1978-10-01 00:00:00.0,2100-01-01,47.56,-115.82,255.0,40.0,1695.3162,0.25694275,328.59827,-7654.211,0.7065428,0.4803339
09143500:CO:USGS,09143500,CO,USGS,Surface Ck at Cedaredge,CO,Delta,140200050111.0,6220.0,38.90165,-107.92118,,,,1917-10-01 00:00:00.0,2100-01-01,38.884,-107.936,474.0,281.0,1717.353,0.5086975,211.9951,4223.7437,-0.7033862,0.48723873
10170500:UT:USGS,10170500,UT,USGS,Surplus Canal at Salt Lake City,UT,Salt Lake,160202040307.0,4217.0,40.72756,-111.92736,,,,1986-10-01 00:00:00.0,2100-01-01,40.72,-111.932,363.0,230.0,1294.4852,7.2727127,321.40118,4015.16,0.6633789,0.55778164
804:WA:SNTL,804,WA,SNTL,Surprise Lakes,OR,Skamania,170800020107.0,4290.0,46.09497,-121.76345,-8.0,,SPLW1,1978-10-01 00:00:00.0,2100-01-01,46.084,-121.76,90.0,81.0,1221.0039,0.26678467,66.584435,-4900.2236,0.37826052,-0.74247956
8702:CA:COOP,8702,CA,COOP,Susanville Arpt,UN,Lassen,180800030704.0,4150.0,40.38333,-120.56666,,,,1893-02-01 00:00:00.0,2100-01-01,40.396,-120.572,123.0,239.0,1248.4583,1.6773682,159.95296,5717.687,-0.7541677,-0.3302387
1248:UT:SNTL,1248,UT,SNTL,Suu Ranch,UT,Iron,160300060306.0,8050.0,37.59711,-112.92949,-8.0,,SURU1,2013-10-01 00:00:00.0,2100-01-01,37.588,-112.94,335.0,317.0,2893.4795,1.1953201,14.754019,-1990.8535,0.7686375,-0.24936894
975:WA:SNTL,975,WA,SNTL,Swamp Creek,OR,Skagit,171100050503.0,3930.0,48.57142,-120.78267,-8.0,,SWSW1,1999-10-01 00:00:00.0,2100-01-01,48.568,-120.788,117.0,12.0,1270.627,0.457016,268.20532,-950.53204,-0.03130778,0.78515285
SWJ:CA:SNOW,SWJ,CA,SNOW,Swampy John,UN,Siskiyou,180102080205.0,5500.0,41.397,-122.993,,,,1951-04-01 00:00:00.0,2100-01-01,41.404,-122.984,56.0,211.0,1994.1202,0.14177704,350.16434,-8244.799,0.77799475,0.16918997
8928:ID:COOP,8928,ID,COOP,Swan Falls Power House,ID,Ada,170501030501.0,2320.0,43.25,-116.38333,,,SWFI1,1935-07-01 00:00:00.0,2100-01-01,43.24,-116.396,239.0,160.0,768.4627,1.1964569,175.28311,720.4736,-0.7837019,-0.08204774
1077:OR:SNTL,1077,OR,SNTL,Swan Lake Mtn,OR,Klamath,180102040802.0,6830.0,42.41323,-121.68002,-8.0,,SWNO3,2006-10-01 00:00:00.0,2100-01-01,42.412,-121.688,92.0,183.0,2018.8075,0.19963074,153.73651,-6787.7485,-0.73102695,-0.41659927
12370000:MT:USGS,12370000,MT,USGS,Swan R nr Bigfork,MT,Lake,170102110402.0,3063.0,48.0244,-113.97983,,,,1922-01-01 00:00:00.0,2100-01-01,48.028,-113.984,306.0,27.0,966.6255,0.2667694,358.09296,5634.6465,0.7851212,0.033265855
8937:ID:COOP,8937,ID,COOP,Swan Valley 2 E,ID,Bonneville,170401040703.0,5360.0,43.45,-111.3,,,SWNI1,1960-01-01 00:00:00.0,2100-01-01,43.456,-111.284,381.0,154.0,1730.1057,0.17582703,259.42603,6770.719,-0.18148592,0.776835
